payment_id,order_id,customer_id,amount,currency,txn_date,merchant_name,merchant_category,billing_descriptor,descriptor_matches_brand,card_network,card_country,customer_city,is_digital_goods,has_tracking,tracking_number,delivery_days,delivery_date,delivery_confirmed,days_since_delivery,contacted_support,support_contacts_count,past_disputes,past_disputes_won,refund_requested,refund_status,dispute_filed,dispute_type,dispute_date,dispute_reason_code,dispute_outcome
pay_45129734477435,order_228679453809,cust_30111,354.88,INR,2026-08-19,StyleHub Fashion,fashion,STYLHUB*FASHION,True,Mastercard,IN,Surat,False,True,DTDC-499446327,4,2026-08-23,True,25,False,0,0,0,False,none,False,none,,,
pay_49148266438400,order_579255341440,cust_45325,5410.7,INR,2026-08-25,FitGear Sports,sports,FITGEAR*SPORTS,True,UPI,IN,Lucknow,False,False,,7,2026-09-01,False,28,False,0,0,0,False,none,False,none,,,
pay_39642167034027,order_476744275623,cust_96951,2464.39,INR,2026-08-18,FitGear Sports,sports,FITGEAR*SPORTS,True,Visa,IN,Delhi,False,True,Delhivery-383968123,1,2026-08-19,True,18,False,0,0,0,False,none,False,none,,,
pay_74004133454568,order_840317438269,cust_39571,6057.55,INR,2026-08-05,BookNest Online,books,BKNEST*ONLINE,False,UPI,IN,Nagpur,False,True,Ecom Express-963919401,5,2026-08-10,True,34,False,0,0,0,False,none,False,none,,,
pay_87502181394129,order_166481931623,cust_68459,5245.81,INR,2026-08-12,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,Mastercard,IN,Bhopal,True,True,Delhivery-137204552,0,2026-08-12,True,22,False,0,0,0,False,none,True,friendly_fraud,2026-08-28,4855,lost
pay_85269809981778,order_804399972226,cust_53478,4508.42,INR,2026-08-09,QuickMart Electronics,electronics,QKMART*ELECTRONICS,True,Visa,IN,Nagpur,False,True,DTDC-537692362,4,2026-08-13,True,8,False,0,2,1,False,none,True,serial_disputer,2026-09-06,13.1,won
pay_59373097518205,order_407228806626,cust_55957,4744.19,INR,2026-08-24,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,Visa,IN,Nagpur,False,True,Ecom Express-278221407,5,2026-08-29,True,3,False,0,0,0,False,none,False,none,,,
pay_86890400188018,order_213495175185,cust_82053,6150.53,INR,2026-08-25,BookNest Online,books,BKNEST*ONLINE,True,Mastercard,IN,Jaipur,False,True,BlueDart-387643522,7,2026-09-01,True,2,False,0,0,0,False,none,False,none,,,
pay_16937392578367,order_622894013914,cust_14910,10857.45,INR,2026-08-14,FitGear Sports,sports,FITGEAR*SPORTS,True,UPI,IN,Bangalore,False,True,Delhivery-763834967,5,2026-08-19,True,19,False,0,0,0,False,none,True,friendly_fraud,2026-09-13,U05,lost
pay_63401313783666,order_804054194082,cust_89840,5219.13,INR,2026-08-22,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,Visa,IN,Surat,True,False,,0,2026-08-22,False,10,False,0,0,0,False,none,False,none,,,
pay_35241664110687,order_118530570661,cust_72324,7111.57,INR,2026-08-23,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,Visa,IN,Chennai,False,False,,1,2026-08-24,False,34,False,0,0,0,False,none,False,none,,,
pay_17833198686663,order_243681397685,cust_53007,1282.98,INR,2026-08-18,FitGear Sports,sports,FITGEAR*SPORTS,True,Visa,IN,Nagpur,False,True,BlueDart-830461452,2,2026-08-20,True,28,False,0,0,0,False,none,False,none,,,
pay_40543912686398,order_329692249128,cust_34966,829.56,INR,2026-08-12,QuickMart Electronics,electronics,QKMART*ELECTRONICS,True,UPI,IN,Mumbai,False,True,India Post-747382621,1,2026-08-13,True,42,False,0,0,0,False,none,False,none,,,
pay_21489014003363,order_346423373551,cust_55820,6551.77,INR,2026-08-08,BookNest Online,books,BKNEST*ONLINE,True,Visa,IN,Bhopal,False,False,,1,2026-08-09,False,24,False,0,0,0,False,none,False,none,,,
pay_51888739846435,order_416844780876,cust_56437,2803.73,INR,2026-08-18,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,Mastercard,IN,Surat,False,True,DTDC-755064741,4,2026-08-22,True,14,False,0,0,0,False,none,False,none,,,
pay_37104341530399,order_230204286982,cust_82544,3014.63,INR,2026-08-19,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,Visa,IN,Jaipur,False,True,India Post-455184454,3,2026-08-22,True,7,False,0,0,0,False,none,False,none,,,
pay_30141606291761,order_607803382689,cust_79621,1249.15,INR,2026-08-14,StyleHub Fashion,fashion,STYLHUB*FASHION,True,Mastercard,IN,Pune,False,True,Delhivery-282518553,2,2026-08-16,False,15,False,0,0,0,False,none,False,none,,,
pay_99448544492269,order_879363646037,cust_15383,7872.35,INR,2026-08-26,FitGear Sports,sports,FITGEAR*SPORTS,True,RuPay,IN,Kolkata,False,True,DTDC-174041730,5,2026-08-31,True,6,True,4,0,0,False,none,False,none,,,
pay_85476277233647,order_252250635901,cust_17100,3788.96,INR,2026-08-14,BookNest Online,books,BKNEST*ONLINE,False,Mastercard,IN,Surat,False,True,BlueDart-165082363,4,2026-08-18,True,12,False,0,0,0,False,none,False,none,,,
pay_85173190187897,order_750232365798,cust_81582,4351.48,INR,2026-08-14,BookNest Online,books,BKNEST*ONLINE,True,UPI,IN,Indore,False,True,Delhivery-624232414,2,2026-08-16,True,42,False,0,0,0,False,none,False,none,,,
pay_11239739304020,order_834932134638,cust_22051,4342.12,INR,2026-08-18,FitGear Sports,sports,FITGEAR*SPORTS,False,Visa,IN,Kolkata,False,True,Delhivery-812249975,3,2026-08-21,True,40,False,0,0,0,False,none,True,descriptor_confusion,2026-09-09,10.4,lost
pay_48756250460424,order_604008868230,cust_99417,1016.83,INR,2026-08-22,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,RuPay,IN,Mumbai,False,True,Delhivery-795109916,2,2026-08-24,True,16,False,0,0,0,False,none,True,friendly_fraud,2026-09-18,R07,won
pay_27698554493364,order_822105942877,cust_50306,7041.78,INR,2026-08-12,BookNest Online,books,BKNEST*ONLINE,True,Visa,IN,Hyderabad,False,True,India Post-184564737,1,2026-08-13,True,34,False,0,0,0,False,none,False,none,,,
pay_83952801490261,order_445215833763,cust_63788,5554.64,INR,2026-08-14,StyleHub Fashion,fashion,STYLHUB*FASHION,True,Mastercard,IN,Jaipur,False,True,Ecom Express-890099255,6,2026-08-20,False,42,True,2,0,0,False,none,False,none,,,
pay_17896194316386,order_111324746755,cust_39603,7922.83,INR,2026-08-08,BookNest Online,books,BKNEST*ONLINE,True,Mastercard,IN,Chennai,False,True,BlueDart-801943382,7,2026-08-15,True,35,True,4,0,0,False,none,False,none,,,
pay_83365676470969,order_789276095704,cust_65933,7146.85,INR,2026-08-24,BookNest Online,books,BKNEST*ONLINE,True,RuPay,IN,Nagpur,False,True,Ecom Express-270894498,6,2026-08-30,True,40,False,0,0,0,False,none,False,none,,,
pay_86929686334450,order_764596582306,cust_42943,524.09,INR,2026-08-18,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,Visa,IN,Hyderabad,True,False,,13,2026-08-18,False,11,True,5,0,0,False,none,True,late_delivery,2026-09-12,13.1,lost
pay_75628520039244,order_143614558368,cust_25643,5906.86,INR,2026-08-06,QuickMart Electronics,electronics,QKMART*ELECTRONICS,True,Visa,IN,Pune,False,False,,18,2026-08-24,True,15,True,3,0,0,False,none,True,late_delivery,2026-08-27,13.1,won
pay_63832653369466,order_513938194900,cust_71875,7890.47,INR,2026-08-03,FitGear Sports,sports,FITGEAR*SPORTS,True,UPI,IN,Mumbai,False,True,Delhivery-925677464,2,2026-08-05,True,26,False,0,0,0,False,none,False,none,,,
pay_69836532690777,order_294213443847,cust_60328,4647.38,INR,2026-08-21,QuickMart Electronics,electronics,QKMART*ELECTRONICS,True,Mastercard,IN,Ahmedabad,False,True,Delhivery-804436922,6,2026-08-27,False,6,False,0,0,0,False,none,False,none,,,
pay_62556011038862,order_596144210356,cust_89507,2193.21,INR,2026-08-06,BookNest Online,books,BKNEST*ONLINE,True,UPI,IN,Pune,False,True,India Post-910959828,6,2026-08-12,True,42,False,0,0,0,False,none,False,none,,,
pay_79707972501455,order_142798595086,cust_40613,4616.77,INR,2026-08-08,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,UPI,IN,Nagpur,False,True,BlueDart-441639230,6,2026-08-14,True,42,False,0,0,0,False,none,False,none,,,
pay_19312639036062,order_726820024292,cust_17331,2661.16,INR,2026-08-22,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,Mastercard,IN,Hyderabad,True,False,,0,2026-08-22,False,25,False,0,0,0,False,none,False,none,,,
pay_74332695110504,order_220528838961,cust_81932,6696.04,INR,2026-08-07,QuickMart Electronics,electronics,QKMART*ELECTRONICS,False,Visa,IN,Kochi,False,True,Ecom Express-219385981,7,2026-08-14,True,26,False,0,0,0,False,none,False,none,,,
pay_84088271446073,order_102052947074,cust_83807,1379.21,INR,2026-08-23,FitGear Sports,sports,FITGEAR*SPORTS,False,Visa,IN,Hyderabad,False,True,Ecom Express-682101860,3,2026-08-26,True,21,False,0,0,0,False,none,True,friendly_fraud,2026-09-05,13.1,lost
pay_99240957717535,order_960167389837,cust_75639,5820.62,INR,2026-08-23,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,RuPay,IN,Kochi,False,True,BlueDart-204889313,4,2026-08-27,True,20,True,4,0,0,False,none,False,none,,,
pay_52446184599220,order_855271258456,cust_35995,3232.97,INR,2026-08-13,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,UPI,IN,Delhi,True,False,,0,2026-08-13,False,15,False,0,0,0,False,none,False,none,,,
pay_52202989535256,order_303480347115,cust_65994,5044.97,INR,2026-08-06,FitGear Sports,sports,FITGEAR*SPORTS,True,UPI,IN,Jaipur,False,True,DTDC-790755362,6,2026-08-12,True,26,False,0,0,0,False,none,False,none,,,
pay_19508149293752,order_363473920508,cust_82633,7907.81,INR,2026-08-26,FitGear Sports,sports,FITGEAR*SPORTS,True,Mastercard,IN,Mumbai,False,True,Ecom Express-146744734,6,2026-09-01,True,22,False,0,0,0,False,none,False,none,,,
pay_82743480283070,order_949639488835,cust_91412,4947.85,INR,2026-08-21,BookNest Online,books,BKNEST*ONLINE,False,Visa,IN,Hyderabad,False,True,DTDC-509495719,7,2026-08-28,True,26,False,0,0,0,False,none,True,descriptor_confusion,2026-08-31,10.4,lost
pay_41342553603819,order_806738996999,cust_94331,530.13,INR,2026-08-20,FitGear Sports,sports,FITGEAR*SPORTS,True,UPI,IN,Bhopal,False,True,Ecom Express-632398698,27,2026-09-16,True,7,True,5,0,0,False,none,True,late_delivery,2026-09-20,U05,won
pay_99724525682325,order_716363617302,cust_75333,794.44,INR,2026-08-15,BookNest Online,books,BKNEST*ONLINE,True,RuPay,IN,Ahmedabad,False,True,Ecom Express-900194244,24,2026-09-08,False,12,True,2,0,0,False,none,True,late_delivery,2026-10-07,R07,lost
pay_14059265615798,order_795669368396,cust_91973,6075.66,INR,2026-08-20,FreshBasket Groceries,groceries,FRESHBSKT*GROC,True,Mastercard,IN,Ahmedabad,False,True,Delhivery-386749454,5,2026-08-25,True,31,False,0,0,0,False,none,False,none,,,
pay_78149533511748,order_184965906196,cust_45180,2223.73,INR,2026-08-05,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,Mastercard,IN,Ahmedabad,True,False,,0,2026-08-05,False,26,True,2,0,0,False,none,False,none,,,
pay_34782707385423,order_749556041080,cust_42487,2999.01,INR,2026-08-19,FitGear Sports,sports,FITGEAR*SPORTS,True,Mastercard,IN,Surat,False,True,India Post-976479512,7,2026-08-26,True,25,True,2,0,0,False,none,True,friendly_fraud,2026-09-09,4855,lost
pay_22137080420776,order_439584802361,cust_41029,6357.11,INR,2026-08-07,FitGear Sports,sports,FITGEAR*SPORTS,True,Visa,IN,Indore,False,True,DTDC-694875990,5,2026-08-12,True,39,False,0,0,0,False,none,False,none,,,
pay_68398045029645,order_657434001695,cust_41946,7843.91,INR,2026-08-16,StyleHub Fashion,fashion,STYLHUB*FASHION,True,Mastercard,IN,Ahmedabad,False,True,Ecom Express-304666325,5,2026-08-21,True,17,False,0,0,0,False,none,False,none,,,
pay_26522713236173,order_992389542821,cust_14224,2054.75,INR,2026-08-25,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,RuPay,IN,Ahmedabad,True,False,,0,2026-08-25,False,5,False,0,0,0,False,none,False,none,,,
pay_72426961815363,order_452534310748,cust_96363,441.63,INR,2026-08-20,FitGear Sports,sports,FITGEAR*SPORTS,False,Visa,IN,Jaipur,False,True,BlueDart-165310776,4,2026-08-24,True,45,False,0,0,0,False,none,False,none,,,
pay_67528455904094,order_472693488384,cust_32617,4085.44,INR,2026-08-03,StyleHub Fashion,fashion,STYLHUB*FASHION,True,UPI,IN,Mumbai,False,True,Ecom Express-571825556,5,2026-08-08,True,18,False,0,0,0,False,none,False,none,,,
pay_18522755607704,order_402357707469,cust_58566,357.49,INR,2026-08-09,FitGear Sports,sports,FITGEAR*SPORTS,True,Mastercard,IN,Hyderabad,False,True,Delhivery-489431174,1,2026-08-10,True,41,False,0,0,0,False,none,False,none,,,
pay_75389522803529,order_868716765015,cust_53583,6194.63,INR,2026-08-04,PixelCraft Digital,digital,PXLCRFT*DIGITAL,True,RuPay,IN,Bangalore,True,False,,0,2026-08-04,False,11,True,3,0,0,False,none,False,none,,,
pay_18689200772922,order_704854978910,cust_68556,745.86,INR,2026-08-26,PixelCraft Digital,digital,PXLCRFT*DIGITAL,False,RuPay,IN,Jaipur,True,False,,0,2026-08-26,False,36,False,0,0,0,False,none,False,none,,,
